Time;Symbol;Action;Exit_Price;Entry;SL;TP;ATR;ATR_rel;EMA_diff;RSI14;Ret_5;Range_Ratio;Pct_from_30h;Pct_from_30l;Breakout_level_atr_multiplier;SL_ATR_Mult;TP_ATR_Mult;Use_BE;Risk_Reward_Ratio;ATR_Percentage;Entry_ATR_Ratio;RSI_Normalized;Distance_to_SL_ATR;Distance_to_TP_ATR;High_Volatility;Day_of_Week;Month;Action_Encoded;Symbol_Encoded;H1_Open_1;H1_High_1;H1_Low_1;H1_Close_1;H1_Bullish_1;H1_Body_1;H1_Range_1;H1_UWick_1;H1_LWick_1;H1_Open_2;H1_High_2;H1_Low_2;H1_Close_2;H1_Bullish_2;H1_Body_2;H1_Range_2;H1_UWick_2;H1_LWick_2;H1_Open_3;H1_High_3;H1_Low_3;H1_Close_3;H1_Bullish_3;H1_Body_3;H1_Range_3;H1_UWick_3;H1_LWick_3;H1_Open_4;H1_High_4;H1_Low_4;H1_Close_4;H1_Bullish_4;H1_Body_4;H1_Range_4;H1_UWick_4;H1_LWick_4;H1_Open_5;H1_High_5;H1_Low_5;H1_Close_5;H1_Bullish_5;H1_Body_5;H1_Range_5;H1_UWick_5;H1_LWick_5;H1_Open_6;H1_High_6;H1_Low_6;H1_Close_6;H1_Bullish_6;H1_Body_6;H1_Range_6;H1_UWick_6;H1_LWick_6;H1_Open_7;H1_High_7;H1_Low_7;H1_Close_7;H1_Bullish_7;H1_Body_7;H1_Range_7;H1_UWick_7;H1_LWick_7;Consecutive_Bullish;Consecutive_Bearish;Avg_Body_Size;Avg_Range;Trend_Score;Momentum_Strength;Win;Profitable;Final_PnL;Outcome_Category
2021.05.03;XAUUSDm;BUY;1769.927;1769.047;1768.875;1769.918;14.90300;0.00842431;0.00265278;52.80;-0.003599;0.199826;0.016229;0.051560;0.00;0.01;0.06;false;5.063953;0.842431;118.704086;0.5280;0.011541;0.058445;0;1;5;1;0;1767.058;1769.024;1766.046;1769.017;1;1.959;2.978;0.007;1.012;1773.220;1773.220;1764.164;1768.776;0;4.444;9.056;0.000;4.612;1783.782;1789.896;1755.874;1773.221;0;10.561;34.022;6.114;17.347;1775.430;1783.905;1762.458;1783.818;1;8.388;21.447;0.087;12.972;1780.046;1785.514;1773.692;1775.436;0;4.610;11.822;5.468;1.744;1774.803;1783.439;1768.492;1780.040;1;5.237;14.947;3.399;6.311;1775.596;1775.980;1773.860;1774.789;0;0.807;2.120;0.384;0.929;1;0;5.144;13.770;-1;0.373537;1;1;3.51;Win
2021.05.04;XAUUSDm;BUY;1798.841;1797.826;1797.658;1798.837;16.84807;0.00937136;0.00416845;62.90;0.007853;1.811008;0.000000;0.066742;0.00;0.01;0.06;false;6.017857;0.937136;106.708118;0.6290;0.009971;0.060007;0;2;5;1;0;1768.980;1797.826;1767.314;1792.472;1;23.492;30.512;5.354;1.666;1767.058;1769.024;1766.046;1769.017;1;1.959;2.978;0.007;1.012;1773.220;1773.220;1764.164;1768.776;0;4.444;9.056;0.000;4.612;1783.782;1789.896;1755.874;1773.221;0;10.561;34.022;6.114;17.347;1775.430;1783.905;1762.458;1783.818;1;8.388;21.447;0.087;12.972;1780.046;1785.514;1773.692;1775.436;0;4.610;11.822;5.468;1.744;1774.803;1783.439;1768.492;1780.040;1;5.237;14.947;3.399;6.311;2;0;8.384;17.826;1;0.470341;1;1;4.05;Win
2021.05.05;XAUUSDm;SELL;1770.744;1770.571;1770.743;1769.539;17.19836;0.00971346;0.00343492;51.67;-0.001496;1.650158;0.016030;0.052375;0.00;0.01;0.06;false;6.000000;0.971346;102.950008;0.5167;0.010001;0.060006;0;3;5;0;0;1792.425;1798.951;1770.571;1778.627;0;13.798;28.380;6.526;8.056;1768.980;1797.826;1767.314;1792.472;1;23.492;30.512;5.354;1.666;1767.058;1769.024;1766.046;1769.017;1;1.959;2.978;0.007;1.012;1773.220;1773.220;1764.164;1768.776;0;4.444;9.056;0.000;4.612;1783.782;1789.896;1755.874;1773.221;0;10.561;34.022;6.114;17.347;1775.430;1783.905;1762.458;1783.818;1;8.388;21.447;0.087;12.972;1780.046;1785.514;1773.692;1775.436;0;4.610;11.822;5.468;1.744;0;1;9.607;19.745;-1;0.486568;0;0;-0.70;Loss
2021.05.06;XAUUSDm;BUY;1788.938;1787.923;1787.725;1788.933;17.25143;0.00964887;0.00426365;58.16;0.010825;1.019742;0.006168;0.061573;0.00;0.01;0.06;false;5.101010;0.964887;103.639127;0.5816;0.011477;0.058546;0;4;5;1;0;1778.595;1787.898;1770.306;1785.219;1;6.624;17.592;2.679;8.289;1792.425;1798.951;1770.571;1778.627;0;13.798;28.380;6.526;8.056;1768.980;1797.826;1767.314;1792.472;1;23.492;30.512;5.354;1.666;1767.058;1769.024;1766.046;1769.017;1;1.959;2.978;0.007;1.012;1773.220;1773.220;1764.164;1768.776;0;4.444;9.056;0.000;4.612;1783.782;1789.896;1755.874;1773.221;0;10.561;34.022;6.114;17.347;1775.430;1783.905;1762.458;1783.818;1;8.388;21.447;0.087;12.972;1;0;9.895;20.570;1;0.481057;1;1;4.05;Win
2021.05.07;XAUUSDm;BUY;1819.093;1817.985;1817.790;1819.072;18.31950;0.01007682;0.00624569;66.31;0.027681;1.967248;-0.000007;0.061730;0.00;0.01;0.06;false;5.574359;1.007682;99.237698;0.6631;0.010644;0.059336;1;5;5;1;0;1785.220;1817.973;1781.934;1814.725;1;29.505;36.039;3.248;3.286;1778.595;1787.898;1770.306;1785.219;1;6.624;17.592;2.679;8.289;1792.425;1798.951;1770.571;1778.627;0;13.798;28.380;6.526;8.056;1768.980;1797.826;1767.314;1792.472;1;23.492;30.512;5.354;1.666;1767.058;1769.024;1766.046;1769.017;1;1.959;2.978;0.007;1.012;1773.220;1773.220;1764.164;1768.776;0;4.444;9.056;0.000;4.612;1783.782;1789.896;1755.874;1773.221;0;10.561;34.022;6.114;17.347;2;0;12.912;22.654;1;0.569956;1;1;4.42;Win
2021.05.10;XAUUSDm;BUY;1837.854;1836.798;1836.611;1837.842;17.58614;0.00957435;0.00939916;70.28;0.032706;0.272430;0.003519;0.062888;0.00;0.01;0.06;false;5.582888;0.957435;104.445757;0.7028;0.010633;0.059365;0;1;5;1;0;1832.896;1836.787;1831.996;1836.162;1;3.266;4.791;0.625;0.900;1814.715;1843.262;1812.845;1830.979;1;16.264;30.417;12.283;1.870;1785.220;1817.973;1781.934;1814.725;1;29.505;36.039;3.248;3.286;1778.595;1787.898;1770.306;1785.219;1;6.624;17.592;2.679;8.289;1792.425;1798.951;1770.571;1778.627;0;13.798;28.380;6.526;8.056;1768.980;1797.826;1767.314;1792.472;1;23.492;30.512;5.354;1.666;1767.058;1769.024;1766.046;1769.017;1;1.959;2.978;0.007;1.012;4;0;13.558;21.530;5;0.629743;1;1;4.22;Win
2021.05.11;XAUUSDm;SELL;1828.838;1829.935;1830.132;1828.840;18.45700;0.01008616;0.01022653;66.96;0.025047;0.833017;0.008410;0.058113;0.00;0.01;0.06;false;5.558376;1.008616;99.145853;0.6696;0.010673;0.059327;1;2;5;0;0;1836.184;1845.322;1829.947;1836.043;0;0.141;15.375;9.138;6.096;1832.896;1836.787;1831.996;1836.162;1;3.266;4.791;0.625;0.900;1814.715;1843.262;1812.845;1830.979;1;16.264;30.417;12.283;1.870;1785.220;1817.973;1781.934;1814.725;1;29.505;36.039;3.248;3.286;1778.595;1787.898;1770.306;1785.219;1;6.624;17.592;2.679;8.289;1792.425;1798.951;1770.571;1778.627;0;13.798;28.380;6.526;8.056;1768.980;1797.826;1767.314;1792.472;1;23.492;30.512;5.354;1.666;0;1;13.299;23.301;3;0.570733;1;1;4.38;Win
2021.05.12;XAUUSDm;BUY;1842.863;1841.710;1841.518;1842.855;19.09764;0.01036952;0.01144185;71.24;0.014870;1.252144;0.001961;0.064136;0.00;0.01;0.06;false;5.963542;1.036952;96.436509;0.7124;0.010054;0.059955;1;3;5;1;0;1836.045;1841.709;1817.796;1835.433;0;0.612;23.913;5.664;17.637;1836.184;1845.322;1829.947;1836.043;0;0.141;15.375;9.138;6.096;1832.896;1836.787;1831.996;1836.162;1;3.266;4.791;0.625;0.900;1814.715;1843.262;1812.845;1830.979;1;16.264;30.417;12.283;1.870;1785.220;1817.973;1781.934;1814.725;1;29.505;36.039;3.248;3.286;1778.595;1787.898;1770.306;1785.219;1;6.624;17.592;2.679;8.289;1792.425;1798.951;1770.571;1778.627;0;13.798;28.380;6.526;8.056;0;2;10.030;22.358;1;0.448606;1;1;4.60;Win
2021.05.13;XAUUSDm;SELL;1811.987;1813.217;1813.434;1812.005;20.41557;0.01125932;0.01075901;58.87;-0.009702;1.480830;0.017707;0.049428;0.00;0.01;0.06;false;5.585253;1.125932;88.815393;0.5887;0.010629;0.059366;1;4;5;0;0;1835.438;1843.462;1813.230;1817.489;0;17.949;30.232;8.024;4.259;1836.045;1841.709;1817.796;1835.433;0;0.612;23.913;5.664;17.637;1836.184;1845.322;1829.947;1836.043;0;0.141;15.375;9.138;6.096;1832.896;1836.787;1831.996;1836.162;1;3.266;4.791;0.625;0.900;1814.715;1843.262;1812.845;1830.979;1;16.264;30.417;12.283;1.870;1785.220;1817.973;1781.934;1814.725;1;29.505;36.039;3.248;3.286;1778.595;1787.898;1770.306;1785.219;1;6.624;17.592;2.679;8.289;0;3;10.623;22.623;1;0.469572;1;1;4.91;Win
2021.05.14;XAUUSDm;BUY;1829.835;1828.613;1828.406;1829.827;20.30436;0.01110369;0.01158146;63.97;-0.004111;0.981760;0.009138;0.057433;0.00;0.01;0.06;false;5.864734;1.110369;90.060128;0.6397;0.010195;0.059790;1;5;5;1;0;1817.443;1828.609;1808.675;1825.024;1;7.581;19.934;3.585;8.768;1835.438;1843.462;1813.230;1817.489;0;17.949;30.232;8.024;4.259;1836.045;1841.709;1817.796;1835.433;0;0.612;23.913;5.664;17.637;1836.184;1845.322;1829.947;1836.043;0;0.141;15.375;9.138;6.096;1832.896;1836.787;1831.996;1836.162;1;3.266;4.791;0.625;0.900;1814.715;1843.262;1812.845;1830.979;1;16.264;30.417;12.283;1.870;1785.220;1817.973;1781.934;1814.725;1;29.505;36.039;3.248;3.286;1;0;10.760;22.957;1;0.468684;1;1;4.88;Win
2021.05.17;XAUUSDm;SELL;1843.991;1843.783;1843.978;1842.619;19.42464;0.01053522;0.01349911;66.77;0.004548;0.215191;0.002269;0.065187;0.00;0.01;0.06;false;5.969231;1.053522;94.919789;0.6677;0.010039;0.059924;1;1;5;0;0;1843.784;1847.964;1843.784;1847.074;1;3.290;4.180;0.890;0.000;1825.026;1845.923;1819.661;1843.486;1;18.460;26.262;2.437;5.365;1817.443;1828.609;1808.675;1825.024;1;7.581;19.934;3.585;8.768;1835.438;1843.462;1813.230;1817.489;0;17.949;30.232;8.024;4.259;1836.045;1841.709;1817.796;1835.433;0;0.612;23.913;5.664;17.637;1836.184;1845.322;1829.947;1836.043;0;0.141;15.375;9.138;6.096;1832.896;1836.787;1831.996;1836.162;1;3.266;4.791;0.625;0.900;3;0;7.328;17.812;1;0.411422;0;0;-0.84;Loss
2021.05.18;XAUUSDm;BUY;1870.240;1868.975;1868.764;1870.236;21.02986;0.01125208;0.01541492;73.04;0.028328;1.209423;-0.000001;0.077788;0.00;0.01;0.06;false;5.976303;1.125208;88.872453;0.7304;0.010033;0.059962;1;2;5;1;0;1847.049;1868.974;1843.540;1868.913;1;21.864;25.434;0.061;3.509;1843.784;1847.964;1843.784;1847.074;1;3.290;4.180;0.890;0.000;1825.026;1845.923;1819.661;1843.486;1;18.460;26.262;2.437;5.365;1817.443;1828.609;1808.675;1825.024;1;7.581;19.934;3.585;8.768;1835.438;1843.462;1813.230;1817.489;0;17.949;30.232;8.024;4.259;1836.045;1841.709;1817.796;1835.433;0;0.612;23.913;5.664;17.637;1836.184;1845.322;1829.947;1836.043;0;0.141;15.375;9.138;6.096;4;0;9.985;20.761;1;0.480954;1;1;5.05;Win
2021.05.19;XAUUSDm;BUY;1876.070;1874.898;1874.678;1876.056;19.68400;0.01049870;0.01655144;74.20;0.027328;0.594950;-0.000012;0.075964;0.00;0.01;0.06;false;5.263636;1.049870;95.249848;0.7420;0.011177;0.058830;1;3;5;1;0;1868.871;1874.875;1863.164;1870.086;1;1.215;11.711;4.789;5.707;1847.049;1868.974;1843.540;1868.913;1;21.864;25.434;0.061;3.509;1843.784;1847.964;1843.784;1847.074;1;3.290;4.180;0.890;0.000;1825.026;1845.923;1819.661;1843.486;1;18.460;26.262;2.437;5.365;1817.443;1828.609;1808.675;1825.024;1;7.581;19.934;3.585;8.768;1835.438;1843.462;1813.230;1817.489;0;17.949;30.232;8.024;4.259;1836.045;1841.709;1817.796;1835.433;0;0.612;23.913;5.664;17.637;5;0;10.139;20.238;3;0.500974;1;1;4.68;Win
2021.05.21;XAUUSDm;BUY;1885.012;1883.779;1883.565;1885.001;20.51814;0.01089201;0.01818541;74.71;0.019872;0.973236;0.003189;0.067898;0.00;0.01;0.06;false;5.710280;1.089201;91.810405;0.7471;0.010430;0.059557;1;5;5;1;0;1865.852;1883.770;1863.801;1873.961;1;8.109;19.969;9.809;2.051;1870.085;1889.786;1852.125;1865.806;0;4.279;37.661;19.701;13.681;1868.871;1874.875;1863.164;1870.086;1;1.215;11.711;4.789;5.707;1847.049;1868.974;1843.540;1868.913;1;21.864;25.434;0.061;3.509;1843.784;1847.964;1843.784;1847.074;1;3.290;4.180;0.890;0.000;1825.026;1845.923;1819.661;1843.486;1;18.460;26.262;2.437;5.365;1817.443;1828.609;1808.675;1825.024;1;7.581;19.934;3.585;8.768;1;0;9.257;20.736;5;0.446418;1;1;4.93;Win
2021.05.24;XAUUSDm;BUY;1884.805;1883.762;1883.587;1884.805;17.40079;0.00923725;0.01956180;74.74;0.007313;0.207634;0.003198;0.067890;0.00;0.01;0.06;false;5.960000;0.923725;108.257295;0.7474;0.010057;0.059940;0;1;5;1;0;1880.985;1883.761;1880.148;1883.459;1;2.474;3.613;0.302;0.837;1873.940;1889.284;1870.065;1881.659;1;7.719;19.219;7.625;3.875;1865.852;1883.770;1863.801;1873.961;1;8.109;19.969;9.809;2.051;1870.085;1889.786;1852.125;1865.806;0;4.279;37.661;19.701;13.681;1868.871;1874.875;1863.164;1870.086;1;1.215;11.711;4.789;5.707;1847.049;1868.974;1843.540;1868.913;1;21.864;25.434;0.061;3.509;1843.784;1847.964;1843.784;1847.074;1;3.290;4.180;0.890;0.000;3;0;6.993;17.398;5;0.401931;1;1;4.16;Win
2021.05.25;XAUUSDm;SELL;1873.890;1874.967;1875.145;1873.896;17.84607;0.00951808;0.01959820;69.46;0.004909;0.672753;0.007905;0.063516;0.00;0.01;0.06;false;6.016854;0.951808;105.063291;0.6946;0.009974;0.060013;0;2;5;0;0;1883.457;1886.973;1874.967;1877.361;0;6.096;12.006;3.516;2.394;1880.985;1883.761;1880.148;1883.459;1;2.474;3.613;0.302;0.837;1873.940;1889.284;1870.065;1881.659;1;7.719;19.219;7.625;3.875;1865.852;1883.770;1863.801;1873.961;1;8.109;19.969;9.809;2.051;1870.085;1889.786;1852.125;1865.806;0;4.279;37.661;19.701;13.681;1868.871;1874.875;1863.164;1870.086;1;1.215;11.711;4.789;5.707;1847.049;1868.974;1843.540;1868.913;1;21.864;25.434;0.061;3.509;0;1;7.394;18.516;3;0.399312;1;1;4.30;Win
2021.05.26;XAUUSDm;BUY;1901.300;1900.176;1899.990;1901.300;18.71407;0.00984860;0.02109991;75.84;0.013989;1.472902;0.000001;0.075941;0.00;0.01;0.06;false;6.043011;0.984860;101.537285;0.7584;0.009939;0.060062;0;3;5;1;0;1877.323;1900.177;1872.613;1898.083;1;20.760;27.564;2.094;4.710;1883.457;1886.973;1874.967;1877.361;0;6.096;12.006;3.516;2.394;1880.985;1883.761;1880.148;1883.459;1;2.474;3.613;0.302;0.837;1873.940;1889.284;1870.065;1881.659;1;7.719;19.219;7.625;3.875;1865.852;1883.770;1863.801;1873.961;1;8.109;19.969;9.809;2.051;1870.085;1889.786;1852.125;1865.806;0;4.279;37.661;19.701;13.681;1868.871;1874.875;1863.164;1870.086;1;1.215;11.711;4.789;5.707;1;0;7.236;18.820;3;0.384476;1;1;4.49;Win
2021.05.27;XAUUSDm;SELL;1890.844;1890.647;1890.841;1889.540;18.57529;0.00982484;0.02130965;70.95;0.004776;1.182270;0.011621;0.071283;0.00;0.01;0.06;false;5.706186;0.982484;101.782930;0.7095;0.010444;0.059595;0;4;5;0;0;1898.082;1912.616;1890.655;1896.060;0;2.022;21.961;14.534;5.405;1877.323;1900.177;1872.613;1898.083;1;20.760;27.564;2.094;4.710;1883.457;1886.973;1874.967;1877.361;0;6.096;12.006;3.516;2.394;1880.985;1883.761;1880.148;1883.459;1;2.474;3.613;0.302;0.837;1873.940;1889.284;1870.065;1881.659;1;7.719;19.219;7.625;3.875;1865.852;1883.770;1863.801;1873.961;1;8.109;19.969;9.809;2.051;1870.085;1889.786;1852.125;1865.806;0;4.279;37.661;19.701;13.681;0;1;7.351;20.285;1;0.362405;0;0;-0.80;Loss
2021.05.28;XAUUSDm;SELL;1887.054;1888.095;1888.286;1887.060;17.52171;0.00928011;0.02163172;68.52;0.002460;0.882847;0.012988;0.070028;0.00;0.01;0.06;false;5.418848;0.928011;107.757436;0.6852;0.010901;0.059070;0;5;5;0;0;1896.070;1903.580;1888.111;1897.969;1;1.899;15.469;5.611;7.959;1898.082;1912.616;1890.655;1896.060;0;2.022;21.961;14.534;5.405;1877.323;1900.177;1872.613;1898.083;1;20.760;27.564;2.094;4.710;1883.457;1886.973;1874.967;1877.361;0;6.096;12.006;3.516;2.394;1880.985;1883.761;1880.148;1883.459;1;2.474;3.613;0.302;0.837;1873.940;1889.284;1870.065;1881.659;1;7.719;19.219;7.625;3.875;1865.852;1883.770;1863.801;1873.961;1;8.109;19.969;9.809;2.051;1;0;7.011;17.114;3;0.409671;1;1;4.15;Win
2021.05.31;XAUUSDm;SELL;1902.250;1903.212;1903.374;1902.252;16.03943;0.00842757;0.02276971;75.47;0.002701;0.095764;0.004942;0.077414;0.00;0.01;0.06;false;5.925926;0.842757;118.658342;0.7547;0.010100;0.059853;0;1;5;0;0;1903.805;1904.750;1903.214;1903.798;0;0.007;1.536;0.945;0.584;1897.992;1905.947;1882.063;1903.706;1;5.714;23.884;2.241;15.929;1896.070;1903.580;1888.111;1897.969;1;1.899;15.469;5.611;7.959;1898.082;1912.616;1890.655;1896.060;0;2.022;21.961;14.534;5.405;1877.323;1900.177;1872.613;1898.083;1;20.760;27.564;2.094;4.710;1883.457;1886.973;1874.967;1877.361;0;6.096;12.006;3.516;2.394;1880.985;1883.761;1880.148;1883.459;1;2.474;3.613;0.302;0.837;0;1;5.567;15.148;1;0.367546;1;1;3.84;Win
2021.06.01;XAUUSDm;BUY;1911.527;1910.545;1910.381;1911.523;16.32264;0.00854345;0.02324467;77.47;0.007640;0.519585;0.001084;0.080956;0.00;0.01;0.06;false;5.963415;0.854345;117.048753;0.7747;0.010047;0.059917;0;2;6;1;0;1903.845;1910.544;1902.063;1907.978;1;4.133;8.481;2.566;1.782;1903.805;1904.750;1903.214;1903.798;0;0.007;1.536;0.945;0.584;1897.992;1905.947;1882.063;1903.706;1;5.714;23.884;2.241;15.929;1896.070;1903.580;1888.111;1897.969;1;1.899;15.469;5.611;7.959;1898.082;1912.616;1890.655;1896.060;0;2.022;21.961;14.534;5.405;1877.323;1900.177;1872.613;1898.083;1;20.760;27.564;2.094;4.710;1883.457;1886.973;1874.967;1877.361;0;6.096;12.006;3.516;2.394;1;0;5.804;15.843;1;0.366372;1;1;3.92;Win
2021.06.03;XAUUSDm;SELL;1893.256;1894.211;1894.415;1893.261;16.47764;0.00869896;0.02269427;64.03;-0.004989;0.923919;0.011739;0.073030;0.00;0.01;0.06;false;4.656863;0.869896;114.956430;0.6403;0.012380;0.057654;0;4;6;0;0;1898.751;1909.474;1894.250;1907.752;1;9.001;15.224;1.722;4.501;1907.987;1916.446;1892.350;1898.747;0;9.240;24.096;8.459;6.397;1903.845;1910.544;1902.063;1907.978;1;4.133;8.481;2.566;1.782;1903.805;1904.750;1903.214;1903.798;0;0.007;1.536;0.945;0.584;1897.992;1905.947;1882.063;1903.706;1;5.714;23.884;2.241;15.929;1896.070;1903.580;1888.111;1897.969;1;1.899;15.469;5.611;7.959;1898.082;1912.616;1890.655;1896.060;0;2.022;21.961;14.534;5.405;1;0;4.574;15.807;1;0.289342;1;1;3.82;Win
2021.06.04;XAUUSDm;SELL;1862.407;1863.443;1863.613;1862.417;17.07514;0.00916323;0.02076760;50.19;-0.021198;2.695204;0.028445;0.053276;0.00;0.01;0.06;false;6.035294;0.916323;109.131913;0.5019;0.009956;0.060087;0;5;6;0;0;1907.756;1909.463;1863.442;1870.865;0;36.891;46.021;1.707;7.423;1898.751;1909.474;1894.250;1907.752;1;9.001;15.224;1.722;4.501;1907.987;1916.446;1892.350;1898.747;0;9.240;24.096;8.459;6.397;1903.845;1910.544;1902.063;1907.978;1;4.133;8.481;2.566;1.782;1903.805;1904.750;1903.214;1903.798;0;0.007;1.536;0.945;0.584;1897.992;1905.947;1882.063;1903.706;1;5.714;23.884;2.241;15.929;1896.070;1903.580;1888.111;1897.969;1;1.899;15.469;5.611;7.959;0;1;9.555;19.244;1;0.496507;1;1;4.13;Win
2021.06.07;XAUUSDm;SELL;1887.600;1888.645;1888.819;1887.605;17.34571;0.00918422;0.02060474;58.47;-0.005321;0.114437;0.014721;0.064241;0.00;0.01;0.06;false;5.977011;0.918422;108.882515;0.5847;0.010031;0.059957;0;1;6;0;0;1889.994;1890.631;1888.646;1889.265;0;0.729;1.985;0.637;0.619;1870.856;1896.047;1855.573;1891.138;1;20.282;40.474;4.909;15.283;1907.756;1909.463;1863.442;1870.865;0;36.891;46.021;1.707;7.423;1898.751;1909.474;1894.250;1907.752;1;9.001;15.224;1.722;4.501;1907.987;1916.446;1892.350;1898.747;0;9.240;24.096;8.459;6.397;1903.845;1910.544;1902.063;1907.978;1;4.133;8.481;2.566;1.782;1903.805;1904.750;1903.214;1903.798;0;0.007;1.536;0.945;0.584;0;1;11.469;19.688;-1;0.582533;1;1;4.17;Win
2021.06.08;XAUUSDm;BUY;1901.133;1900.034;1899.844;1901.133;18.41371;0.00969126;0.02067850;61.97;-0.004046;1.008650;0.008638;0.068277;0.00;0.01;0.06;false;5.784211;0.969126;103.185809;0.6197;0.010318;0.059684;0;2;6;1;0;1889.246;1900.028;1881.455;1898.633;1;9.387;18.573;1.395;7.791;1889.994;1890.631;1888.646;1889.265;0;0.729;1.985;0.637;0.619;1870.856;1896.047;1855.573;1891.138;1;20.282;40.474;4.909;15.283;1907.756;1909.463;1863.442;1870.865;0;36.891;46.021;1.707;7.423;1898.751;1909.474;1894.250;1907.752;1;9.001;15.224;1.722;4.501;1907.987;1916.446;1892.350;1898.747;0;9.240;24.096;8.459;6.397;1903.845;1910.544;1902.063;1907.978;1;4.133;8.481;2.566;1.782;1;0;12.809;22.122;1;0.579016;1;1;4.39;Win
2021.06.10;XAUUSDm;SELL;1886.183;1887.233;1887.432;1886.183;17.84400;0.00945512;0.01925897;56.30;-0.002066;0.653329;0.015480;0.055794;0.00;0.01;0.06;false;5.276382;0.945512;105.762889;0.5630;0.011152;0.058843;0;4;6;0;0;1893.315;1898.912;1887.254;1888.618;0;4.697;11.658;5.597;1.364;1898.622;1903.673;1883.740;1893.327;0;5.295;19.933;5.051;9.587;1889.246;1900.028;1881.455;1898.633;1;9.387;18.573;1.395;7.791;1889.994;1890.631;1888.646;1889.265;0;0.729;1.985;0.637;0.619;1870.856;1896.047;1855.573;1891.138;1;20.282;40.474;4.909;15.283;1907.756;1909.463;1863.442;1870.865;0;36.891;46.021;1.707;7.423;1898.751;1909.474;1894.250;1907.752;1;9.001;15.224;1.722;4.501;0;2;12.326;21.981;-1;0.560753;1;1;4.19;Win
2021.06.11;XAUUSDm;BUY;1900.916;1899.814;1899.624;1900.913;18.41236;0.00969166;0.01930245;60.67;0.005584;1.624344;0.008755;0.047973;0.00;0.01;0.06;false;5.784211;0.969166;103.181466;0.6067;0.010319;0.059688;0;5;6;1;0;1888.632;1899.808;1869.900;1898.318;1;9.686;29.908;1.490;18.732;1893.315;1898.912;1887.254;1888.618;0;4.697;11.658;5.597;1.364;1898.622;1903.673;1883.740;1893.327;0;5.295;19.933;5.051;9.587;1889.246;1900.028;1881.455;1898.633;1;9.387;18.573;1.395;7.791;1889.994;1890.631;1888.646;1889.265;0;0.729;1.985;0.637;0.619;1870.856;1896.047;1855.573;1891.138;1;20.282;40.474;4.909;15.283;1907.756;1909.463;1863.442;1870.865;0;36.891;46.021;1.707;7.423;1;0;12.424;24.079;-1;0.515965;1;1;4.40;Win
2021.06.14;XAUUSDm;SELL;1872.109;1873.177;1873.374;1872.117;17.95664;0.00958621;0.01665516;49.64;-0.010644;0.245814;0.023100;0.034434;0.00;0.01;0.06;false;5.380711;0.958621;104.316660;0.4964;0.010971;0.059031;0;1;6;0;0;1876.160;1877.608;1873.194;1873.652;0;2.508;4.414;1.448;0.458;1898.294;1902.856;1874.321;1877.401;0;20.893;28.535;4.562;3.080;1888.632;1899.808;1869.900;1898.318;1;9.686;29.908;1.490;18.732;1893.315;1898.912;1887.254;1888.618;0;4.697;11.658;5.597;1.364;1898.622;1903.673;1883.740;1893.327;0;5.295;19.933;5.051;9.587;1889.246;1900.028;1881.455;1898.633;1;9.387;18.573;1.395;7.791;1889.994;1890.631;1888.646;1889.265;0;0.729;1.985;0.637;0.619;0;2;7.599;16.429;-3;0.462541;1;1;4.26;Win
2021.06.16;XAUUSDm;SELL;1850.293;1851.494;1851.735;1850.293;20.60114;0.01112678;0.01372731;41.84;-0.024667;0.850293;0.035082;0.023126;0.00;0.01;0.06;false;4.983402;1.112678;89.873363;0.4184;0.011698;0.058298;1;3;6;0;0;1866.757;1869.046;1851.529;1857.846;0;8.911;17.517;2.289;6.317;1873.604;1873.737;1844.212;1866.768;0;6.836;29.525;0.133;22.556;1876.160;1877.608;1873.194;1873.652;0;2.508;4.414;1.448;0.458;1898.294;1902.856;1874.321;1877.401;0;20.893;28.535;4.562;3.080;1888.632;1899.808;1869.900;1898.318;1;9.686;29.908;1.490;18.732;1893.315;1898.912;1887.254;1888.618;0;4.697;11.658;5.597;1.364;1898.622;1903.673;1883.740;1893.327;0;5.295;19.933;5.051;9.587;0;4;8.404;20.213;-5;0.415761;1;1;4.80;Win
2021.06.17;XAUUSDm;SELL;1801.854;1803.221;1803.496;1801.873;23.18150;0.01285562;0.01015237;30.21;-0.039513;2.598710;0.062792;-0.000025;0.00;0.01;0.06;false;4.901818;1.285562;77.787072;0.3021;0.011863;0.058150;1;4;6;0;0;1857.892;1863.506;1803.264;1818.733;0;39.159;60.242;5.614;15.469;1866.757;1869.046;1851.529;1857.846;0;8.911;17.517;2.289;6.317;1873.604;1873.737;1844.212;1866.768;0;6.836;29.525;0.133;22.556;1876.160;1877.608;1873.194;1873.652;0;2.508;4.414;1.448;0.458;1898.294;1902.856;1874.321;1877.401;0;20.893;28.535;4.562;3.080;1888.632;1899.808;1869.900;1898.318;1;9.686;29.908;1.490;18.732;1893.315;1898.912;1887.254;1888.618;0;4.697;11.658;5.597;1.364;0;5;13.241;25.971;-5;0.509849;1;1;5.46;Win
